Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Cloud computing and its interest in saving energy: the use case of a private cloud","Journal of Cloud Computing: Advances, Systems and Applications","","1","1","10.1186/2192-113X-1-5","Robert BasmadjianHermann De MeerRicardo LentGiovanni Giuliani","2012","http://link.springer.com/article/10.1186/2192-113X-1-5","Article"
"Simdist: a distribution system for easy parallelization of evolutionary computation","Genetic Programming and Evolvable Machines","","11","2","10.1007/s10710-009-9100-7","Boye Annfelt Høverstad","2010","http://link.springer.com/article/10.1007/s10710-009-9100-7","Article"
"Empirical analysis of factors affecting confirmation bias levels of software engineers","Software Quality Journal","","23","4","10.1007/s11219-014-9250-6","Gul CalikliAyse Bener","2015","http://link.springer.com/article/10.1007/s11219-014-9250-6","Article"
"Experiences with incorporating formal techniques into industrial practice","Empirical Software Engineering","","19","4","10.1007/s10664-013-9251-2","Ammar OsaiweranMathijs SchutsJozef Hooman","2014","http://link.springer.com/article/10.1007/s10664-013-9251-2","Article"
"Efficient monitoring of parametric context-free patterns","Automated Software Engineering","","17","2","10.1007/s10515-010-0063-y","Patrick O’Neil MeredithDongyun JinFeng ChenGrigore Roşu","2010","http://link.springer.com/article/10.1007/s10515-010-0063-y","Article"
"AoURN-based modeling and analysis of software product lines","Software Quality Journal","","20","3 - 4","10.1007/s11219-011-9153-8","Gunter MussbacherJoão AraújoAna MoreiraDaniel Amyot","2012","http://link.springer.com/article/10.1007/s11219-011-9153-8","Article"
"Modeling and enforcing invariants of dynamic software architectures","Software & Systems Modeling","","11","1","10.1007/s10270-010-0162-z","Slim KallelMohamed Hadj KacemMohamed Jmaiel","2012","http://link.springer.com/article/10.1007/s10270-010-0162-z","Article"
"Are web applications more defect-prone than desktop applications?","International Journal on Software Tools for Technology Transfer","","13","2","10.1007/s10009-010-0182-6","Marco TorchianoFilippo RiccaAlessandro Marchetto","2011","http://link.springer.com/article/10.1007/s10009-010-0182-6","Article"
"Effective support of databases with ontological dependencies: Relational languages instead of description logics","Programming and Computer Software","","38","6","10.1134/S0361768812060059","L. A. Kalinichenko","2012","http://link.springer.com/article/10.1134/S0361768812060059","Article"
"Fast flooding over Manhattan","Distributed Computing","","26","1","10.1007/s00446-012-0182-8","Andrea ClementiAngelo MontiRiccardo Silvestri","2013","http://link.springer.com/article/10.1007/s00446-012-0182-8","Article"
"Interactive Web Documents","Computer Science - Research and Development","","27","2","10.1007/s00450-010-0117-1","John M. BoyerCharles F. WiechaRahul P. Akolkar","2012","http://link.springer.com/article/10.1007/s00450-010-0117-1","Article"
"A Virtualization Based Monitoring System for Mini-intrusive Live Forensics","International Journal of Parallel Programming","","43","3","10.1007/s10766-013-0285-2","Xianming ZhongChengcheng XiangMiao YuZhengwei QiHaibing Guan","2015","http://link.springer.com/article/10.1007/s10766-013-0285-2","Article"
"Extending the UML use case metamodel with behavioral information to facilitate model analysis and interchange","Software & Systems Modeling","","14","2","10.1007/s10270-013-0333-9","Mohammed MisbhauddinMohammad Alshayeb","2015","http://link.springer.com/article/10.1007/s10270-013-0333-9","Article"
"Automatic boosting of cross-product coverage using Bayesian networks","International Journal on Software Tools for Technology Transfer","","13","3","10.1007/s10009-010-0160-z","Dorit BarasShai FineLaurent FournierDan GeigerAvi Ziv","2011","http://link.springer.com/article/10.1007/s10009-010-0160-z","Article"
"Randomized mutual exclusion with sub-logarithmic RMR-complexity","Distributed Computing","","24","1","10.1007/s00446-011-0128-6","Danny HendlerPhilipp Woelfel","2011","http://link.springer.com/article/10.1007/s00446-011-0128-6","Article"
"Investigating the effect of variations in the test development process: a case from a safety-critical system","Software Quality Journal","","19","4","10.1007/s11219-011-9129-8","Ayca TarhanOnur Demirors","2011","http://link.springer.com/article/10.1007/s11219-011-9129-8","Article"
"Confidential database-as-a-service approaches: taxonomy and survey","Journal of Cloud Computing","","4","1","10.1186/s13677-014-0025-1","Jens KöhlerKonrad JünemannHannes Hartenstein","2015","http://link.springer.com/article/10.1186/s13677-014-0025-1","Article"
"Analyzing Conflicts in Hardware-Supported Memory Transactions","International Journal of Parallel Programming","","39","1","10.1007/s10766-010-0146-1","Arrvindh ShriramanSandhya Dwarkadas","2011","http://link.springer.com/article/10.1007/s10766-010-0146-1","Article"
"Software diversity: state of the art and perspectives","International Journal on Software Tools for Technology Transfer","","14","5","10.1007/s10009-012-0253-y","Ina SchaeferRick RabiserDave ClarkeLorenzo BettiniDavid BenavidesGoetz BotterweckAnimesh PathakSalvador TrujilloKarina Villela","2012","http://link.springer.com/article/10.1007/s10009-012-0253-y","Article"
"Faster issue resolution with higher technical quality of software","Software Quality Journal","","20","2","10.1007/s11219-011-9140-0","Dennis BijlsmaMiguel Alexandre FerreiraBart LuijtenJoost Visser","2012","http://link.springer.com/article/10.1007/s11219-011-9140-0","Article"
"A flexible method to estimate the software development effort based on the classification of projects and localization of comparisons","Empirical Software Engineering","","19","4","10.1007/s10664-013-9241-4","Vahid Khatibi BardsiriDayang Norhayati Abang JawawiSiti Zaiton Mohd HashimElham Khatibi","2014","http://link.springer.com/article/10.1007/s10664-013-9241-4","Article"
"User-aware privacy control via extended static-information-flow analysis","Automated Software Engineering","","22","3","10.1007/s10515-014-0166-y","Xusheng XiaoNikolai TillmannManuel FahndrichJonathan de HalleuxMichal MoskalTao Xie","2015","http://link.springer.com/article/10.1007/s10515-014-0166-y","Article"
"The design of a redundant array of independent net-storages for improved confidentiality in cloud computing","Journal of Cloud Computing: Advances, Systems and Applications","","1","1","10.1186/2192-113X-1-13","Martin Gilje JaatunGansen ZhaoAthanasios V VasilakosÅsmund Ahlmann NyreStian AlapnesYong Tang","2012","http://link.springer.com/article/10.1186/2192-113X-1-13","Article"
"Improved usability and performance of SMT solvers for debugging specifications","International Journal on Software Tools for Technology Transfer","","12","6","10.1007/s10009-010-0138-x","David R. Cok","2010","http://link.springer.com/article/10.1007/s10009-010-0138-x","Article"
"Resolution of an algebraic singularity by power geometry algorithms","Programming and Computer Software","","38","2","10.1134/S036176881202003X","A. D. BrunoA. B. Batkhin","2012","http://link.springer.com/article/10.1134/S036176881202003X","Article"
"Defect prediction from static code features: current results, limitations, new approaches","Automated Software Engineering","","17","4","10.1007/s10515-010-0069-5","Tim MenziesZach MiltonBurak TurhanBojan CukicYue JiangAyşe Bener","2010","http://link.springer.com/article/10.1007/s10515-010-0069-5","Article"
"Model-driven engineering with domain-specific meta-modelling languages","Software & Systems Modeling","","14","1","10.1007/s10270-013-0367-z","Juan de LaraEsther GuerraJesús Sánchez Cuadrado","2015","http://link.springer.com/article/10.1007/s10270-013-0367-z","Article"
"Supporting the internet-based evaluation of research software with cloud infrastructure","Software & Systems Modeling","","11","1","10.1007/s10270-010-0163-y","Pieter Van GorpPaul Grefen","2012","http://link.springer.com/article/10.1007/s10270-010-0163-y","Article"
"Fault-prone module detection using large-scale text features based on spam filtering","Empirical Software Engineering","","15","2","10.1007/s10664-009-9117-9","Hideaki HataOsamu MizunoTohru Kikuno","2010","http://link.springer.com/article/10.1007/s10664-009-9117-9","Article"
"Investigating the use of Support Vector Regression for web effort estimation","Empirical Software Engineering","","16","2","10.1007/s10664-010-9138-4","Anna CorazzaSergio Di MartinoFilomena FerrucciCarmine GravinoEmilia Mendes","2011","http://link.springer.com/article/10.1007/s10664-010-9138-4","Article"
"On complementary principles of object-oriented constraint programming","Programming and Computer Software","","36","5","10.1134/S0361768810050026","V. A. SemenovK. V. DragalovD. V. IlyinS. V. MorozovO. V. Sidyaka","2010","http://link.springer.com/article/10.1134/S0361768810050026","Article"
"Information systems for enhancing social experience in a conference context: A sensor based approach","Programming and Computer Software","","38","6","10.1134/S0361768812060035","Michael A. H. FriedAnna FenselFederico M. FaccaDieter Fensel","2012","http://link.springer.com/article/10.1134/S0361768812060035","Article"
"Cloud repositories for research data – addressing the needs of researchers","Journal of Cloud Computing: Advances, Systems and Applications","","2","1","10.1186/2192-113X-2-13","Simon WaddingtonJun ZhangGareth KnightJens JensenRoger DowningCheney Ketley","2013","http://link.springer.com/article/10.1186/2192-113X-2-13","Article"
"Object-oriented software extensions in practice","Empirical Software Engineering","","20","3","10.1007/s10664-013-9298-0","Romain RobbesDavid RöthlisbergerÉric Tanter","2015","http://link.springer.com/article/10.1007/s10664-013-9298-0","Article"
"A multiple case study on risk-based testing in industry","International Journal on Software Tools for Technology Transfer","","16","5","10.1007/s10009-014-0328-z","Michael FeldererRudolf Ramler","2014","http://link.springer.com/article/10.1007/s10009-014-0328-z","Article"
"Adaptable, model-driven security engineering for SaaS cloud-based applications","Automated Software Engineering","","21","2","10.1007/s10515-013-0133-z","Mohamed AlmorsyJohn GrundyAmani S. Ibrahim","2014","http://link.springer.com/article/10.1007/s10515-013-0133-z","Article"
"Symmetric Preferential Attachment for New Vertices Attaching to Software Networks","New Generation Computing","","32","3 - 4","10.1007/s00354-014-0405-6","Hui LiLi-Ying HaoRong ChenXin GeHai Zhao","2014","http://link.springer.com/article/10.1007/s00354-014-0405-6","Article"
"On the empirical evaluation of similarity coefficients for spreadsheets fault localization","Automated Software Engineering","","22","1","10.1007/s10515-014-0145-3","Birgit HoferAlexandre PerezRui AbreuFranz Wotawa","2015","http://link.springer.com/article/10.1007/s10515-014-0145-3","Article"
"A method for predicting open source software residual defects","Software Quality Journal","","23","1","10.1007/s11219-014-9229-3","Najeeb Ullah","2015","http://link.springer.com/article/10.1007/s11219-014-9229-3","Article"
"Pushdown model checking for malware detection","International Journal on Software Tools for Technology Transfer","","16","2","10.1007/s10009-013-0290-1","Fu SongTayssir Touili","2014","http://link.springer.com/article/10.1007/s10009-013-0290-1","Article"
"Proof labeling schemes","Distributed Computing","","22","4","10.1007/s00446-010-0095-3","Amos KormanShay KuttenDavid Peleg","2010","http://link.springer.com/article/10.1007/s00446-010-0095-3","Article"
"Evolutionary testing of autonomous software agents","Autonomous Agents and Multi-Agent Systems","","25","2","10.1007/s10458-011-9175-4","Cu D. NguyenSimon MilesAnna PeriniPaolo TonellaMark HarmanMichael Luck","2012","http://link.springer.com/article/10.1007/s10458-011-9175-4","Article"
"An approach for modeling and detecting software performance antipatterns based on first-order logics","Software & Systems Modeling","","13","1","10.1007/s10270-012-0246-z","Vittorio CortellessaAntinisca Di MarcoCatia Trubiani","2014","http://link.springer.com/article/10.1007/s10270-012-0246-z","Article"
"Randomized broadcast in radio networks with collision detection","Distributed Computing","","28","6","10.1007/s00446-014-0230-7","Mohsen GhaffariBernhard HaeuplerMajid Khabbazian","2015","http://link.springer.com/article/10.1007/s00446-014-0230-7","Article"
"Multi-dimensional key generation of ICMetrics for cloud computing","Journal of Cloud Computing","","4","1","10.1186/s13677-015-0044-6","Bin YeGareth HowellsMustafa HaciosmanFrank Wang","2015","http://link.springer.com/article/10.1186/s13677-015-0044-6","Article"
