Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"An empirical study of the long duration of continuous integration builds","Empirical Software Engineering","","24","4","10.1007/s10664-019-09695-9","Taher Ahmed GhalebDaniel Alencar da CostaYing Zou","2019","http://link.springer.com/article/10.1007/s10664-019-09695-9","Article"
"Complementary test selection criteria for model-based testing of security components","International Journal on Software Tools for Technology Transfer","","21","4","10.1007/s10009-018-0489-2","Julien BotellaJean-François CapuronFrédéric DadeauElizabeta FourneretBruno LegeardFlorence Schadle","2019","http://link.springer.com/article/10.1007/s10009-018-0489-2","Article"
"Research and implementation of event extraction from twitter using LDA and scoring function","International Journal of Information Technology","","11","2","10.1007/s41870-018-0206-0","Monika GuptaParul Gupta","2019","http://link.springer.com/article/10.1007/s41870-018-0206-0","Article"
"An experience report on applying software testing academic results in industry: we need usable automated test generation","Empirical Software Engineering","","23","4","10.1007/s10664-017-9570-9","Andrea Arcuri","2018","http://link.springer.com/article/10.1007/s10664-017-9570-9","Article"
"Using versioned trees, change detection and node identity for three-way XML merging","SICS Software-Intensive Cyber-Physical Systems","","34","1","10.1007/s00450-013-0253-5","Cheng ThaoEthan V. Munson","2019","http://link.springer.com/article/10.1007/s00450-013-0253-5","Article"
"Concurrent imitation dynamics in congestion games","Distributed Computing","","29","2","10.1007/s00446-014-0223-6","Heiner AckermannPetra BerenbrinkSimon FischerMartin Hoefer","2016","http://link.springer.com/article/10.1007/s00446-014-0223-6","Article"
"Tackling class overlap and imbalance problems in software defect prediction","Software Quality Journal","","26","1","10.1007/s11219-016-9342-6","Lin ChenBin FangZhaowei ShangYuanyan Tang","2018","http://link.springer.com/article/10.1007/s11219-016-9342-6","Article"
"Noisy rumor spreading and plurality consensus","Distributed Computing","","32","4","10.1007/s00446-018-0335-5","Pierre FraigniaudEmanuele Natale","2019","http://link.springer.com/article/10.1007/s00446-018-0335-5","Article"
"Integrating business process simulation and information system simulation for performance prediction","Software & Systems Modeling","","16","1","10.1007/s10270-015-0457-1","Robert HeinrichPhilipp MerkleJörg HenssBarbara Paech","2017","http://link.springer.com/article/10.1007/s10270-015-0457-1","Article"
"Productivity paradoxes revisited","Empirical Software Engineering","","22","2","10.1007/s10664-016-9453-5","Carlos Henrique C. Duarte","2017","http://link.springer.com/article/10.1007/s10664-016-9453-5","Article"
"MapReduce Parallel Programming Model: A State-of-the-Art Survey","International Journal of Parallel Programming","","44","4","10.1007/s10766-015-0395-0","Ren LiHaibo HuHeng LiYunsong WuJianxi Yang","2016","http://link.springer.com/article/10.1007/s10766-015-0395-0","Article"
"Combining Hadoop with MPI to Solve Metagenomics Problems that are both Data- and Compute-intensive","International Journal of Parallel Programming","","46","4","10.1007/s10766-017-0524-z","Han LinZhichao SuXiandong MengXu JinZhong WangWenting HanHong AnMengxian ChiZheng Wu","2018","http://link.springer.com/article/10.1007/s10766-017-0524-z","Article"
"A large-scale study of architectural evolution in open-source software systems","Empirical Software Engineering","","22","3","10.1007/s10664-016-9466-0","Pooyan BehnamghaderDuc Minh LeJoshua GarciaDaniel LinkArman ShahbazianNenad Medvidovic","2017","http://link.springer.com/article/10.1007/s10664-016-9466-0","Article"
"Randomized mutual exclusion on a multiple access channel","Distributed Computing","","29","5","10.1007/s00446-016-0265-z","Marcin BienkowskiMarek KlonowskiMiroslaw KorzeniowskiDariusz R. Kowalski","2016","http://link.springer.com/article/10.1007/s00446-016-0265-z","Article"
"A core calculus for dynamic delta-oriented programming","Acta Informatica","","55","4","10.1007/s00236-017-0293-6","Ferruccio DamianiLuca PadovaniIna SchaeferChristoph Seidl","2018","http://link.springer.com/article/10.1007/s00236-017-0293-6","Article"
"On the relative value of data resampling approaches for software defect prediction","Empirical Software Engineering","","24","2","10.1007/s10664-018-9633-6","Kwabena Ebo BenninJacky W. KeungAkito Monden","2019","http://link.springer.com/article/10.1007/s10664-018-9633-6","Article"
"A systematic review of software usability studies","International Journal of Information Technology","","","","10.1007/s41870-017-0048-1","Kalpna SagarAnju Saha","2017","http://link.springer.com/article/10.1007/s41870-017-0048-1","Article"
"A systematic survey on automated concurrency bug detection, exposing, avoidance, and fixing techniques","Software Quality Journal","","26","3","10.1007/s11219-017-9385-3","Haojie FuZan WangXiang ChenXiangyu Fan","2018","http://link.springer.com/article/10.1007/s11219-017-9385-3","Article"
"When distributed computation is communication expensive","Distributed Computing","","30","5","10.1007/s00446-014-0218-3","David P. WoodruffQin Zhang","2017","http://link.springer.com/article/10.1007/s00446-014-0218-3","Article"
"A Scalable Runtime Fault Localization Framework for High-Performance Computing Systems","International Journal of Parallel Programming","","46","4","10.1007/s10766-017-0526-x","Jian GaoHongmei WeiKang YuPeng Qing","2018","http://link.springer.com/article/10.1007/s10766-017-0526-x","Article"
"Supporting different process views through a Shared Process Model","Software & Systems Modeling","","15","4","10.1007/s10270-015-0453-5","Jochen KüsterHagen VölzerCédric FavreMoisés Castelo BrancoKrzysztof Czarnecki","2016","http://link.springer.com/article/10.1007/s10270-015-0453-5","Article"
"Detecting requirements defects with NLP patterns: an industrial experience in the railway domain","Empirical Software Engineering","","23","6","10.1007/s10664-018-9596-7","Alessio FerrariGloria GoriBenedetta RosadiniIacopo TrottaStefano BacheriniAlessandro FantechiStefania Gnesi","2018","http://link.springer.com/article/10.1007/s10664-018-9596-7","Article"
"The effect of requests for user feedback on Quality of Experience","Software Quality Journal","","26","2","10.1007/s11219-017-9373-7","Farnaz FotrousiSamuel A. FrickerMarkus Fiedler","2018","http://link.springer.com/article/10.1007/s11219-017-9373-7","Article"
"Self-stabilizing repeated balls-into-bins","Distributed Computing","","32","1","10.1007/s00446-017-0320-4","L. BecchettiA. ClementiE. NataleF. PasqualeG. Posta","2019","http://link.springer.com/article/10.1007/s00446-017-0320-4","Article"
"Ontology-based automated support for goal–use case model analysis","Software Quality Journal","","24","3","10.1007/s11219-015-9281-7","Tuong Huan NguyenJohn C. GrundyMohamed Almorsy","2016","http://link.springer.com/article/10.1007/s11219-015-9281-7","Article"
"“Failures” to be celebrated: an analysis of major pivots of software startups","Empirical Software Engineering","","22","5","10.1007/s10664-016-9458-0","Sohaib Shahid BajwaXiaofeng WangAnh Nguyen DucPekka Abrahamsson","2017","http://link.springer.com/article/10.1007/s10664-016-9458-0","Article"
"A comparative study on the intensity and harmfulness of late propagation in near-miss code clones","Software Quality Journal","","24","4","10.1007/s11219-016-9305-y","Manishankar MondalChanchal K. RoyKevin A. Schneider","2016","http://link.springer.com/article/10.1007/s11219-016-9305-y","Article"
"Fast distributed algorithms for testing graph properties","Distributed Computing","","32","1","10.1007/s00446-018-0324-8","Keren Censor-HillelEldar FischerGregory SchwartzmanYadu Vasudev","2019","http://link.springer.com/article/10.1007/s00446-018-0324-8","Article"
"A journey among Java neutral program variants","Genetic Programming and Evolvable Machines","","20","4","10.1007/s10710-019-09355-3","Nicolas HarrandSimon AllierMarcelino Rodriguez-CancioMartin MonperrusBenoit Baudry","2019","http://link.springer.com/article/10.1007/s10710-019-09355-3","Article"
"CovertInspector: Identification of Shared Memory Covert Timing Channel in Multi-tenanted Cloud","International Journal of Parallel Programming","","45","1","10.1007/s10766-015-0391-4","Sheng WangWeizhong QiangHai JinJinfeng Yuan","2017","http://link.springer.com/article/10.1007/s10766-015-0391-4","Article"
"Practical experiences in the usage of MIDAS in the logistics domain","International Journal on Software Tools for Technology Transfer","","19","3","10.1007/s10009-016-0430-5","M. A. BarcelonaL. García-BorgoñónG. López-Nicolás","2017","http://link.springer.com/article/10.1007/s10009-016-0430-5","Article"
"An empirical study of patch uplift in rapid release development pipelines","Empirical Software Engineering","","24","5","10.1007/s10664-018-9665-y","Marco CastelluccioLe AnFoutse Khomh","2019","http://link.springer.com/article/10.1007/s10664-018-9665-y","Article"
"An adaptive and scalable framework for automated service discovery","Service Oriented Computing and Applications","","13","1","10.1007/s11761-019-00255-z","Monika Sikri","2019","http://link.springer.com/article/10.1007/s11761-019-00255-z","Article"
"Every team deserves a second chance: an extended study on predicting team performance","Autonomous Agents and Multi-Agent Systems","","31","5","10.1007/s10458-016-9348-2","Leandro Soriano MarcolinoAravind S. LakshminarayananVaishnavh NagarajanMilind Tambe","2017","http://link.springer.com/article/10.1007/s10458-016-9348-2","Article"
"NoSQL Injection Attack Detection in Web Applications Using RESTful Service","Programming and Computer Software","","44","6","10.1134/S036176881901002X","Ahmed M. EassaMohamed ElhosenyHazem M. El-BakryAhmed S. Salama","2018","http://link.springer.com/article/10.1134/S036176881901002X","Article"
"API trustworthiness: an ontological approach for software library adoption","Software Quality Journal","","27","3","10.1007/s11219-018-9428-4","Ellis E. EghanSultan S. AlqahtaniChristopher ForbesJuergen Rilling","2019","http://link.springer.com/article/10.1007/s11219-018-9428-4","Article"
"Advanced prefetching and caching of models with PrefetchML","Software & Systems Modeling","","18","3","10.1007/s10270-018-0671-8","Gwendal DanielGerson SunyéJordi Cabot","2019","http://link.springer.com/article/10.1007/s10270-018-0671-8","Article"
"ESSMArT way to manage customer requests","Empirical Software Engineering","","24","6","10.1007/s10664-019-09721-w","Maleknaz NayebiLiam DickeRon IttyipeChris CarlsonGuenther Ruhe","2019","http://link.springer.com/article/10.1007/s10664-019-09721-w","Article"
"Stable leader election in population protocols requires linear time","Distributed Computing","","31","4","10.1007/s00446-016-0281-z","David DotyDavid Soloveichik","2018","http://link.springer.com/article/10.1007/s00446-016-0281-z","Article"
"Hardware Transactional Memory Exploration in Coherence-Free Many-Core Architectures","International Journal of Parallel Programming","","46","6","10.1007/s10766-018-0569-7","Dimitra PapagiannopoulouAndrea MarongiuTali MoreshetLuca BeniniMaurice HerlihyR. Iris Bahar","2018","http://link.springer.com/article/10.1007/s10766-018-0569-7","Article"
"Concept extraction from business documents for software engineering projects","Automated Software Engineering","","23","4","10.1007/s10515-015-0184-4","Pierre André MénardSylvie Ratté","2016","http://link.springer.com/article/10.1007/s10515-015-0184-4","Article"
"Vshadow: Promoting Physical Servers into Virtualization World","International Journal of Parallel Programming","","45","1","10.1007/s10766-015-0385-2","Song WuYongchang LiXinhou WangHai JinHanhua Chen","2017","http://link.springer.com/article/10.1007/s10766-015-0385-2","Article"
"An empirical comparison of dependency network evolution in seven software packaging ecosystems","Empirical Software Engineering","","24","1","10.1007/s10664-017-9589-y","Alexandre DecanTom MensPhilippe Grosjean","2019","http://link.springer.com/article/10.1007/s10664-017-9589-y","Article"
"Road to a reactive and incremental model transformation platform: three generations of the VIATRA framework","Software & Systems Modeling","","15","3","10.1007/s10270-016-0530-4","Dániel VarróGábor BergmannÁbel HegedüsÁkos HorváthIstván RáthZoltán Ujhelyi","2016","http://link.springer.com/article/10.1007/s10270-016-0530-4","Article"
