Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Analysis of Multi-objective Bayesian Optimization Using Random Scalarizations for Correlated Observations","SN Computer Science","","2","3","10.1007/s42979-021-00505-y","Hiroshi Ohno","2021","http://link.springer.com/article/10.1007/s42979-021-00505-y","Article"
"A Semi-supervised Approach for Sentiment Analysis of Arab(ic+izi) Messages: Application to the Algerian Dialect","SN Computer Science","","2","2","10.1007/s42979-021-00510-1","Imane GuellilAhsan AdeelFaical AzouaouFodil BenaliAla-Eddine HachaniKia DashtipourMandar GogateCosimo IeracitanoReza KashaniAmir Hussain","2021","http://link.springer.com/article/10.1007/s42979-021-00510-1","Article"
"Applying Max-sum to asymmetric distributed constraint optimization problems","Autonomous Agents and Multi-Agent Systems","","34","1","10.1007/s10458-019-09436-8","Roie ZivanTomer ParashLiel Cohen-LaviYarden Naveh","2020","http://link.springer.com/article/10.1007/s10458-019-09436-8","Article"
"Learning Accurate Integer Transformer Machine-Translation Models","SN Computer Science","","2","4","10.1007/s42979-021-00688-4","Ephrem Wu","2021","http://link.springer.com/article/10.1007/s42979-021-00688-4","Article"
"Discrete transformation technique for video compression","Iran Journal of Computer Science","","","","10.1007/s42044-021-00085-3","Gabriel Babatunde IwasokunMonday Olutayo Olaoye","2021","http://link.springer.com/article/10.1007/s42044-021-00085-3","Article"
"An ensemble-learning method for potential traffic hotspots detection on heterogeneous spatio-temporal data in highway domain","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00170-1","Weilong DingYanqing XiaZhe WangZhenyu ChenXingyu Gao","2020","http://link.springer.com/article/10.1186/s13677-020-00170-1","Article"
"An Empirical Study on the Relation Between Network Interpretability and Adversarial Robustness","SN Computer Science","","2","1","10.1007/s42979-020-00390-x","Adam NoackIsaac AhernDejing DouBoyang Li","2021","http://link.springer.com/article/10.1007/s42979-020-00390-x","Article"
"Candidate-Label Learning: A Generalization of Ordinary-Label Learning and Complementary-Label Learning","SN Computer Science","","2","4","10.1007/s42979-021-00681-x","Yasuhiro KatsuraMasato Uchida","2021","http://link.springer.com/article/10.1007/s42979-021-00681-x","Article"
"DermaDL: Advanced Convolutional Neural Networks for Computer-Aided Skin-Lesion Classification","SN Computer Science","","2","4","10.1007/s42979-021-00641-5","Daniel M. LimaJose F. Rodrigues-JrBruno BrandoliLorraine GoeuriotSihem Amer-Yahia","2021","http://link.springer.com/article/10.1007/s42979-021-00641-5","Article"
"Selection of Characteristics by Hybrid Method: RFE, Ridge, Lasso, and Bayesian for the Power Forecast for a Photovoltaic System","SN Computer Science","","2","3","10.1007/s42979-021-00584-x","Jose CruzWilson MamaniChristian RomeroFerdinand Pineda","2021","http://link.springer.com/article/10.1007/s42979-021-00584-x","Article"
"Predictive Data Mining Models for Novel Coronavirus (COVID-19) Infected Patients’ Recovery","SN Computer Science","","1","4","10.1007/s42979-020-00216-w","L. J. MuhammadMd. Milon IslamSani Sharif UsmanSafial Islam Ayon","2020","http://link.springer.com/article/10.1007/s42979-020-00216-w","Article"
"Using Reinforcement Learning for Generating Polynomial Models to Explain Complex Data","SN Computer Science","","2","2","10.1007/s42979-021-00488-w","Niclas StåhlGunnar MathiasonDellainey Alcacoas","2021","http://link.springer.com/article/10.1007/s42979-021-00488-w","Article"
"Applying the Deep Learning Method for Simulating Outcomes of Educational Interventions","SN Computer Science","","1","2","10.1007/s42979-020-0075-z","Hyemin HanKangwook LeeFirat Soylu","2020","http://link.springer.com/article/10.1007/s42979-020-0075-z","Article"
"Symbolic-regression boosting","Genetic Programming and Evolvable Machines","","","","10.1007/s10710-021-09400-0","Moshe SipperJason H. Moore","2021","http://link.springer.com/article/10.1007/s10710-021-09400-0","Article"
"Graph Embeddings for Abusive Language Detection","SN Computer Science","","2","1","10.1007/s42979-020-00413-7","Noé CécillonVincent LabatutRichard DufourGeorges Linarès","2021","http://link.springer.com/article/10.1007/s42979-020-00413-7","Article"
"Analysis of Deep Learning Techniques for Tuberculosis Disease","SN Computer Science","","2","4","10.1007/s42979-021-00680-y","J. Senthil KumarS. Appavu alias BalamuruganS. Sasikala","2021","http://link.springer.com/article/10.1007/s42979-021-00680-y","Article"
"Face recognition under unconstrained environment for videos from internet","CSI Transactions on ICT","","8","2","10.1007/s40012-020-00302-7","Poonam Sharma","2020","http://link.springer.com/article/10.1007/s40012-020-00302-7","Article"
"Recognition of Off-line Handwritten Uyghur Words Using Bayesian Networks with Grapheme Nodes","SN Computer Science","","1","5","10.1007/s42979-020-00308-7","Yamei XuZhigang Xu","2020","http://link.springer.com/article/10.1007/s42979-020-00308-7","Article"
"M-DRL: Deep Reinforcement Learning Based Coflow Traffic Scheduler with MLFQ Threshold Adaption","International Journal of Parallel Programming","","","","10.1007/s10766-021-00711-4","Tianba ChenWei LiYuKang SunYunchun Li","2021","http://link.springer.com/article/10.1007/s10766-021-00711-4","Article"
"Skin disease prediction using ensemble methods and a new hybrid feature selection technique","Iran Journal of Computer Science","","3","4","10.1007/s42044-020-00058-y","Anurag Kumar VermaSaurabh PalB. B. Tiwari","2020","http://link.springer.com/article/10.1007/s42044-020-00058-y","Article"
"NSCT-based robust image watermarking in DC components of APDCBT using singular value decomposition","Iran Journal of Computer Science","","","","10.1007/s42044-020-00070-2","Chandan SahaMd. Foisal HossainMd. Asadur Rahman","2020","http://link.springer.com/article/10.1007/s42044-020-00070-2","Article"
"An Exploration of Online Missing Value Imputation in Non-stationary Data Stream","SN Computer Science","","2","2","10.1007/s42979-021-00459-1","Wenlu DongShang GaoXibei YangHualong Yu","2021","http://link.springer.com/article/10.1007/s42979-021-00459-1","Article"
"Prediction of Arc Voltage of Electric Arc Furnace Based on Improved Back Propagation Neural Network","SN Computer Science","","2","3","10.1007/s42979-021-00556-1","K. U. VinayakaP. S. Puttaswamy","2021","http://link.springer.com/article/10.1007/s42979-021-00556-1","Article"
"Goal-Directed Exploration for Learning Vowels and Syllables: A Computational Model of Speech Acquisition","KI - Künstliche Intelligenz","","35","1","10.1007/s13218-021-00704-y","Anja Philippsen","2021","http://link.springer.com/article/10.1007/s13218-021-00704-y","Article"
"Analytical Modelling and Performance Enhancement of Cooperative HARQ Scheme for Underwater Acoustic Sensor Networks","SN Computer Science","","2","2","10.1007/s42979-021-00470-6","Veerapu GouthamV. P. Harigovindan","2021","http://link.springer.com/article/10.1007/s42979-021-00470-6","Article"
"EA-based resynthesis: an efficient tool for optimization of digital circuits","Genetic Programming and Evolvable Machines","","21","3","10.1007/s10710-020-09376-3","Jitka KocnovaZdenek Vasicek","2020","http://link.springer.com/article/10.1007/s10710-020-09376-3","Article"
"Distributed Data Platform for Machine Learning Using the Fog Computing Model","SN Computer Science","","1","3","10.1007/s42979-020-00171-6","Takeshi TsuchiyaRyuichi MochizukiHiroo HiroseTetsuyasu YamadaKeiichi KoyanagiQuang Minh Tran","2020","http://link.springer.com/article/10.1007/s42979-020-00171-6","Article"
"Dense Sub-networks Discovery in Temporal Networks","SN Computer Science","","2","3","10.1007/s42979-021-00593-w","Riccardo DondiMohammad Mehdi Hosseinzadeh","2021","http://link.springer.com/article/10.1007/s42979-021-00593-w","Article"
"Learning feature spaces for regression with genetic programming","Genetic Programming and Evolvable Machines","","21","3","10.1007/s10710-020-09383-4","William La CavaJason H. Moore","2020","http://link.springer.com/article/10.1007/s10710-020-09383-4","Article"
"Benchmarks for Designing a Secure Devanagari CAPTCHA","SN Computer Science","","2","1","10.1007/s42979-020-00445-z","Mohinder KumarManish Kumar Jindal","2021","http://link.springer.com/article/10.1007/s42979-020-00445-z","Article"
"A Concept-Based Approach for Generating Better Topics for Web Search Results","SN Computer Science","","1","5","10.1007/s42979-020-00311-y","N. MehalaDivyansh Bhatia","2020","http://link.springer.com/article/10.1007/s42979-020-00311-y","Article"
"Detection of Fake Tweets Using Sentiment Analysis","SN Computer Science","","1","2","10.1007/s42979-020-0110-0","C. MonicaN. Nagarathna","2020","http://link.springer.com/article/10.1007/s42979-020-0110-0","Article"
"ID-Based Plaintext Checkable Signcryption with Equality Test in Healthcare Systems","SN Computer Science","","2","1","10.1007/s42979-020-00436-0","Seth AlornyoMustapha Adamu MohammedBright Selorm AnibrikaMichael Asante","2021","http://link.springer.com/article/10.1007/s42979-020-00436-0","Article"
"Automated narrative planning model extension","Autonomous Agents and Multi-Agent Systems","","35","2","10.1007/s10458-021-09501-1","Julie PorteousJoão F. FerreiraAlan LindsayMarc Cavazza","2021","http://link.springer.com/article/10.1007/s10458-021-09501-1","Article"
"End to end light weight mutual authentication scheme in IoT-based healthcare environment","Journal of Reliable Intelligent Environments","","6","1","10.1007/s40860-019-00079-w","S D SuganthiR. AnithaV. SureshkumarS. HarishS. Agalya","2020","http://link.springer.com/article/10.1007/s40860-019-00079-w","Article"
"The AI Settlement Generation Challenge in Minecraft","KI - Künstliche Intelligenz","","34","1","10.1007/s13218-020-00635-0","Christoph SalgeMichael Cerny GreenRodrigo CanaanFilip SkwarskiRafael FritschAdrian BrightmooreShaofang YeChangxing CaoJulian Togelius","2020","http://link.springer.com/article/10.1007/s13218-020-00635-0","Article"
